file_name,file_timestamp,query,query_group,pipeline_chunking,pipeline_representation,k,retrieval_mode,timeaware,answer_is_idk,answer_length,answer,retrieved_min_date,retrieved_max_date,retrieved_span_days,retrieved_items_with_date
cli_single_timeaware_evo_20260104_193736.json,2026-01-04 19:37:36,What was the specific budget allocated to defence in 2024 in the British Parliament?,single,semantic,dense,3,timeaware,True,False,312,"The specific budget allocated to defence in 2024 in the British Parliament is a total increase in the Ministry of Defence’s budget of £2.9 billion, ensuring that the UK exceeds its NATO commitments and providing guaranteed military support to Ukraine of £3 billion per year for as long as it takes [91142,91786].",,,,0
cli_single_timeaware_evo_20260104_193736.json,2026-01-04 19:37:36,What was the specific budget allocated to defence in 2024 in the British Parliament?,single,semantic,dense,5,timeaware,True,False,352,"The specific budget allocated to defence in 2024 in the British Parliament includes a total increase in the Ministry of Defence’s budget of £2.9 billion, ensuring that the UK exceeds its NATO commitments. Additionally, there is a commitment to provide guaranteed military support to Ukraine of £3 billion per year for as long as it takes [91142,91786].",,,,0
cli_single_timeaware_evo_20260104_193736.json,2026-01-04 19:37:36,What was the specific budget allocated to defence in 2024 in the British Parliament?,single,semantic,dense,10,timeaware,True,False,367,"The specific budget allocated to defence in 2024 in the British Parliament includes a total increase in the Ministry of Defence’s budget of £2.9 billion for that year, ensuring that the UK exceeds its NATO commitments. Additionally, there is a commitment to provide guaranteed military support to Ukraine of £3 billion per year for as long as necessary [91142,91786].",,,,0
cli_single_timeaware_evo_20260104_193609.json,2026-01-04 19:36:09,What was the specific budget allocated to security in 2024 in the US Congress?,single,fixed,bm25,3,timeaware,True,True,43,I don't know based on the retrieved chunks.,,,,0
cli_single_timeaware_evo_20260104_193609.json,2026-01-04 19:36:09,What was the specific budget allocated to security in 2024 in the US Congress?,single,fixed,bm25,5,timeaware,True,True,43,I don't know based on the retrieved chunks.,,,,0
cli_single_timeaware_evo_20260104_193609.json,2026-01-04 19:36:09,What was the specific budget allocated to security in 2024 in the US Congress?,single,fixed,bm25,10,timeaware,True,True,43,I don't know based on the retrieved chunks.,,,,0
cli_single_timeaware_evo_20260104_193609.json,2026-01-04 19:36:09,What was the specific budget allocated to security in 2024 in the US Congress?,single,fixed,dense,3,timeaware,True,True,43,I don't know based on the retrieved chunks.,,,,0
cli_single_timeaware_evo_20260104_193609.json,2026-01-04 19:36:09,What was the specific budget allocated to security in 2024 in the US Congress?,single,fixed,dense,5,timeaware,True,True,43,I don't know based on the retrieved chunks.,,,,0
cli_single_timeaware_evo_20260104_193609.json,2026-01-04 19:36:09,What was the specific budget allocated to security in 2024 in the US Congress?,single,fixed,dense,10,timeaware,True,True,43,I don't know based on the retrieved chunks.,,,,0
cli_single_timeaware_evo_20260104_193609.json,2026-01-04 19:36:09,What was the specific budget allocated to security in 2024 in the US Congress?,single,semantic,bm25,3,timeaware,True,True,43,I don't know based on the retrieved chunks.,,,,0
cli_single_timeaware_evo_20260104_193609.json,2026-01-04 19:36:09,What was the specific budget allocated to security in 2024 in the US Congress?,single,semantic,bm25,5,timeaware,True,True,43,I don't know based on the retrieved chunks.,,,,0
cli_single_timeaware_evo_20260104_193609.json,2026-01-04 19:36:09,What was the specific budget allocated to security in 2024 in the US Congress?,single,semantic,bm25,10,timeaware,True,False,289,"The specific budget allocated to security in 2024 by the US Congress was nearly $2.5 billion toward defense innovation, which includes rapid procurement and fielding of promising defense technologies through the Defense Innovation Unit, among other initiatives [source: us:2024-12-09.txt].",,,,0
cli_single_timeaware_evo_20260104_193609.json,2026-01-04 19:36:09,What was the specific budget allocated to security in 2024 in the US Congress?,single,semantic,dense,3,timeaware,True,True,43,I don't know based on the retrieved chunks.,,,,0
cli_single_timeaware_evo_20260104_193609.json,2026-01-04 19:36:09,What was the specific budget allocated to security in 2024 in the US Congress?,single,semantic,dense,5,timeaware,True,True,43,I don't know based on the retrieved chunks.,,,,0
